Group,Code,Name,Year,Disease,Disease_description,Denominator,Incidence_rate
Countries,PAK,Pakistan,2012,POLIO,Poliomyelitis,"Per 100,000 population",11.56
Countries,PAK,Pakistan,2012,HEPB,Hepatitis B,"Per 100,000 population",53.59
Countries,PAK,Pakistan,2012,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",123.32
Countries,PAK,Pakistan,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",227.53
Countries,PAK,Pakistan,2012,INFLUENZA,Seasonal Influenza,"Per 100,000 population",282.45
Countries,PAK,Pakistan,2013,MEASLES,Measles,"Per 100,000 population",77.53
Countries,PAK,Pakistan,2013,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",61.19
Countries,PAK,Pakistan,2013,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,PAK,Pakistan,2013,TETANUS,Neonatal Tetanus,"Per 1,000 live births",11.14
Countries,PAK,Pakistan,2013,POLIO,Poliomyelitis,"Per 100,000 population",3.76
Countries,PAK,Pakistan,2013,HEPB,Hepatitis B,"Per 100,000 population",49.01
Countries,PAK,Pakistan,2013,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",113.67
Countries,PAK,Pakistan,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",176.77
Countries,PAK,Pakistan,2013,INFLUENZA,Seasonal Influenza,"Per 100,000 population",233.7
Countries,PAK,Pakistan,2014,MEASLES,Measles,"Per 100,000 population",78.89
Countries,PAK,Pakistan,2014,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",55.32
Countries,PAK,Pakistan,2014,DIPHTHERIA,Diphtheria,"Per 100,000 population",2.42
Countries,PAK,Pakistan,2014,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.2
Countries,PAK,Pakistan,2014,POLIO,Poliomyelitis,"Per 100,000 population",5.47
Countries,PAK,Pakistan,2014,HEPB,Hepatitis B,"Per 100,000 population",48.85
Countries,PAK,Pakistan,2014,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",131.03
Countries,PAK,Pakistan,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",229.64
Countries,PAK,Pakistan,2014,INFLUENZA,Seasonal Influenza,"Per 100,000 population",294.16
Countries,PAK,Pakistan,2015,MEASLES,Measles,"Per 100,000 population",85.02
Countries,PAK,Pakistan,2015,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",54.1
Countries,PAK,Pakistan,2015,DIPHTHERIA,Diphtheria,"Per 100,000 population",10.34
Countries,PAK,Pakistan,2015,TETANUS,Neonatal Tetanus,"Per 1,000 live births",8.28
Countries,PAK,Pakistan,2015,POLIO,Poliomyelitis,"Per 100,000 population",18.44
Countries,PAK,Pakistan,2015,HEPB,Hepatitis B,"Per 100,000 population",42.83
Countries,PAK,Pakistan,2015,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",139.55
Countries,PAK,Pakistan,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",197.03
Countries,PAK,Pakistan,2015,INFLUENZA,Seasonal Influenza,"Per 100,000 population",278.75
Countries,PAK,Pakistan,2016,MEASLES,Measles,"Per 100,000 population",63.5
Countries,PAK,Pakistan,2016,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",37.07
Countries,PAK,Pakistan,2016,DIPHTHERIA,Diphtheria,"Per 100,000 population",11.61
Countries,PAK,Pakistan,2016,TETANUS,Neonatal Tetanus,"Per 1,000 live births",3.38
Countries,PAK,Pakistan,2016,POLIO,Poliomyelitis,"Per 100,000 population",8.37
Countries,PAK,Pakistan,2016,HEPB,Hepatitis B,"Per 100,000 population",37.66
Countries,PAK,Pakistan,2016,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",100.17
Countries,PAK,Pakistan,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",179.78
Countries,PAK,Pakistan,2016,INFLUENZA,Seasonal Influenza,"Per 100,000 population",233.93
Countries,PAK,Pakistan,2017,MEASLES,Measles,"Per 100,000 population",45.67
Countries,PAK,Pakistan,2017,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",38.62
Countries,PAK,Pakistan,2017,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,PAK,Pakistan,2017,TETANUS,Neonatal Tetanus,"Per 1,000 live births",6.13
Countries,PAK,Pakistan,2017,POLIO,Poliomyelitis,"Per 100,000 population",19.9
Countries,PAK,Pakistan,2017,HEPB,Hepatitis B,"Per 100,000 population",42.63
Countries,PAK,Pakistan,2017,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",94.09
Countries,PAK,Pakistan,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",154.16
Countries,PAK,Pakistan,2017,INFLUENZA,Seasonal Influenza,"Per 100,000 population",213.15
Countries,PAK,Pakistan,2018,MEASLES,Measles,"Per 100,000 population",52.13
Countries,PAK,Pakistan,2018,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",55.32
Countries,PAK,Pakistan,2018,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,PAK,Pakistan,2018,TETANUS,Neonatal Tetanus,"Per 1,000 live births",5.59
Countries,PAK,Pakistan,2018,POLIO,Poliomyelitis,"Per 100,000 population",21.03
Countries,PAK,Pakistan,2018,HEPB,Hepatitis B,"Per 100,000 population",35.28
Countries,PAK,Pakistan,2018,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",91.95
Countries,PAK,Pakistan,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",160.38
Countries,PAK,Pakistan,2018,INFLUENZA,Seasonal Influenza,"Per 100,000 population",203.28
Countries,PAK,Pakistan,2019,MEASLES,Measles,"Per 100,000 population",55.46
Countries,PAK,Pakistan,2019,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",44.63
Countries,PAK,Pakistan,2019,DIPHTHERIA,Diphtheria,"Per 100,000 population",4.02
Countries,PAK,Pakistan,2019,TETANUS,Neonatal Tetanus,"Per 1,000 live births",13.5
Countries,PAK,Pakistan,2019,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,PAK,Pakistan,2019,HEPB,Hepatitis B,"Per 100,000 population",46.2
Countries,PAK,Pakistan,2019,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",98.23
Countries,PAK,Pakistan,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",144.91
Countries,PAK,Pakistan,2019,INFLUENZA,Seasonal Influenza,"Per 100,000 population",183.13
Countries,PAK,Pakistan,2020,MEASLES,Measles,"Per 100,000 population",66.34
Countries,PAK,Pakistan,2020,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",50.97
Countries,PAK,Pakistan,2020,DIPHTHERIA,Diphtheria,"Per 100,000 population",6.15
Countries,PAK,Pakistan,2020,TETANUS,Neonatal Tetanus,"Per 1,000 live births",8.04
Countries,PAK,Pakistan,2020,POLIO,Poliomyelitis,"Per 100,000 population",27.72
Countries,PAK,Pakistan,2020,HEPB,Hepatitis B,"Per 100,000 population",41.42
Countries,PAK,Pakistan,2020,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",105.26
Countries,PAK,Pakistan,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",197.75
Countries,PAK,Pakistan,2020,INFLUENZA,Seasonal Influenza,"Per 100,000 population",250.11
Countries,PAK,Pakistan,2021,MEASLES,Measles,"Per 100,000 population",61.67
Countries,PAK,Pakistan,2021,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",54.93
Countries,PAK,Pakistan,2021,DIPHTHERIA,Diphtheria,"Per 100,000 population",7.29
Countries,PAK,Pakistan,2021,TETANUS,Neonatal Tetanus,"Per 1,000 live births",4.13
Countries,PAK,Pakistan,2021,POLIO,Poliomyelitis,"Per 100,000 population",10.49
Countries,PAK,Pakistan,2021,HEPB,Hepatitis B,"Per 100,000 population",48.5
Countries,PAK,Pakistan,2021,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",115.69
Countries,PAK,Pakistan,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",209.18
Countries,PAK,Pakistan,2021,INFLUENZA,Seasonal Influenza,"Per 100,000 population",245.84
Countries,PAK,Pakistan,2022,MEASLES,Measles,"Per 100,000 population",51.38
Countries,PAK,Pakistan,2022,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",31.93
Countries,PAK,Pakistan,2022,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,PAK,Pakistan,2022,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,PAK,Pakistan,2022,POLIO,Poliomyelitis,"Per 100,000 population",10.96
Countries,PAK,Pakistan,2022,HEPB,Hepatitis B,"Per 100,000 population",37.5
Countries,PAK,Pakistan,2022,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",77.14
Countries,PAK,Pakistan,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",132.56
Countries,PAK,Pakistan,2022,INFLUENZA,Seasonal Influenza,"Per 100,000 population",151.94
Countries,PAK,Pakistan,2023,MEASLES,Measles,"Per 100,000 population",44.11
Countries,PAK,Pakistan,2023,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",40.3
Countries,PAK,Pakistan,2023,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,PAK,Pakistan,2023,TETANUS,Neonatal Tetanus,"Per 1,000 live births",10.76
Countries,PAK,Pakistan,2023,POLIO,Poliomyelitis,"Per 100,000 population",16.6
Countries,PAK,Pakistan,2023,HEPB,Hepatitis B,"Per 100,000 population",24.17
Countries,PAK,Pakistan,2023,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",78.97
Countries,PAK,Pakistan,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",128.78
Countries,PAK,Pakistan,2023,INFLUENZA,Seasonal Influenza,"Per 100,000 population",162.91
Countries,PAK,Pakistan,2024,MEASLES,Measles,"Per 100,000 population",34.82
Countries,PAK,Pakistan,2024,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",30.39
Countries,PAK,Pakistan,2024,DIPHTHERIA,Diphtheria,"Per 100,000 population",4.59
Countries,PAK,Pakistan,2024,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,PAK,Pakistan,2024,POLIO,Poliomyelitis,"Per 100,000 population",0.34
Countries,PAK,Pakistan,2024,HEPB,Hepatitis B,"Per 100,000 population",27.64
Countries,PAK,Pakistan,2024,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",72.3
Countries,PAK,Pakistan,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",135.01
Countries,PAK,Pakistan,2024,INFLUENZA,Seasonal Influenza,"Per 100,000 population",177.03
Countries,BGD,Bangladesh,2010,MEASLES,Measles,"Per 100,000 population",76.24
Countries,BGD,Bangladesh,2010,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",60.91
Countries,BGD,Bangladesh,2010,DIPHTHERIA,Diphtheria,"Per 100,000 population",16.47
Countries,BGD,Bangladesh,2010,TETANUS,Neonatal Tetanus,"Per 1,000 live births",4.63
Countries,BGD,Bangladesh,2010,POLIO,Poliomyelitis,"Per 100,000 population",19.19
Countries,BGD,Bangladesh,2010,HEPB,Hepatitis B,"Per 100,000 population",57.25
Countries,BGD,Bangladesh,2010,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",129.36
Countries,BGD,Bangladesh,2010,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",223.48
Countries,BGD,Bangladesh,2010,INFLUENZA,Seasonal Influenza,"Per 100,000 population",296.34
Countries,BGD,Bangladesh,2011,MEASLES,Measles,"Per 100,000 population",78.14
Countries,BGD,Bangladesh,2011,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",61.11
Countries,BGD,Bangladesh,2011,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,BGD,Bangladesh,2011,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,BGD,Bangladesh,2011,POLIO,Poliomyelitis,"Per 100,000 population",5.76
Countries,BGD,Bangladesh,2011,HEPB,Hepatitis B,"Per 100,000 population",60.41
Countries,BGD,Bangladesh,2011,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",128.59
Countries,BGD,Bangladesh,2011,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",232.64
Countries,BGD,Bangladesh,2011,INFLUENZA,Seasonal Influenza,"Per 100,000 population",301.49
Countries,BGD,Bangladesh,2012,MEASLES,Measles,"Per 100,000 population",87.58
Countries,BGD,Bangladesh,2012,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",64.36
Countries,BGD,Bangladesh,2012,DIPHTHERIA,Diphtheria,"Per 100,000 population",4.75
Countries,BGD,Bangladesh,2012,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,BGD,Bangladesh,2012,POLIO,Poliomyelitis,"Per 100,000 population",11.61
Countries,BGD,Bangladesh,2012,HEPB,Hepatitis B,"Per 100,000 population",64.56
Countries,BGD,Bangladesh,2012,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",131.96
Countries,BGD,Bangladesh,2012,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",224.3
Countries,BGD,Bangladesh,2012,INFLUENZA,Seasonal Influenza,"Per 100,000 population",284.71
Countries,BGD,Bangladesh,2013,MEASLES,Measles,"Per 100,000 population",84.44
Countries,BGD,Bangladesh,2013,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",44.87
Countries,BGD,Bangladesh,2013,DIPHTHERIA,Diphtheria,"Per 100,000 population",9.64
Countries,BGD,Bangladesh,2013,TETANUS,Neonatal Tetanus,"Per 1,000 live births",12.65
Countries,BGD,Bangladesh,2013,POLIO,Poliomyelitis,"Per 100,000 population",28.18
Countries,BGD,Bangladesh,2013,HEPB,Hepatitis B,"Per 100,000 population",50.17
Countries,BGD,Bangladesh,2013,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",135.13
Countries,BGD,Bangladesh,2013,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",209.58
Countries,BGD,Bangladesh,2013,INFLUENZA,Seasonal Influenza,"Per 100,000 population",284.79
Countries,BGD,Bangladesh,2014,MEASLES,Measles,"Per 100,000 population",78.78
Countries,BGD,Bangladesh,2014,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",41.0
Countries,BGD,Bangladesh,2014,DIPHTHERIA,Diphtheria,"Per 100,000 population",12.91
Countries,BGD,Bangladesh,2014,TETANUS,Neonatal Tetanus,"Per 1,000 live births",12.24
Countries,BGD,Bangladesh,2014,POLIO,Poliomyelitis,"Per 100,000 population",11.83
Countries,BGD,Bangladesh,2014,HEPB,Hepatitis B,"Per 100,000 population",53.84
Countries,BGD,Bangladesh,2014,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",120.87
Countries,BGD,Bangladesh,2014,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",208.52
Countries,BGD,Bangladesh,2014,INFLUENZA,Seasonal Influenza,"Per 100,000 population",236.21
Countries,BGD,Bangladesh,2015,MEASLES,Measles,"Per 100,000 population",66.31
Countries,BGD,Bangladesh,2015,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",38.49
Countries,BGD,Bangladesh,2015,DIPHTHERIA,Diphtheria,"Per 100,000 population",8.43
Countries,BGD,Bangladesh,2015,TETANUS,Neonatal Tetanus,"Per 1,000 live births",0.1
Countries,BGD,Bangladesh,2015,POLIO,Poliomyelitis,"Per 100,000 population",12.11
Countries,BGD,Bangladesh,2015,HEPB,Hepatitis B,"Per 100,000 population",43.9
Countries,BGD,Bangladesh,2015,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",117.81
Countries,BGD,Bangladesh,2015,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",202.05
Countries,BGD,Bangladesh,2015,INFLUENZA,Seasonal Influenza,"Per 100,000 population",247.51
Countries,BGD,Bangladesh,2016,MEASLES,Measles,"Per 100,000 population",70.71
Countries,BGD,Bangladesh,2016,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",50.3
Countries,BGD,Bangladesh,2016,DIPHTHERIA,Diphtheria,"Per 100,000 population",21.82
Countries,BGD,Bangladesh,2016,TETANUS,Neonatal Tetanus,"Per 1,000 live births",6.93
Countries,BGD,Bangladesh,2016,POLIO,Poliomyelitis,"Per 100,000 population",12.21
Countries,BGD,Bangladesh,2016,HEPB,Hepatitis B,"Per 100,000 population",34.42
Countries,BGD,Bangladesh,2016,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",100.74
Countries,BGD,Bangladesh,2016,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",175.56
Countries,BGD,Bangladesh,2016,INFLUENZA,Seasonal Influenza,"Per 100,000 population",226.96
Countries,BGD,Bangladesh,2017,MEASLES,Measles,"Per 100,000 population",75.54
Countries,BGD,Bangladesh,2017,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",40.41
Countries,BGD,Bangladesh,2017,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.1
Countries,BGD,Bangladesh,2017,TETANUS,Neonatal Tetanus,"Per 1,000 live births",8.59
Countries,BGD,Bangladesh,2017,POLIO,Poliomyelitis,"Per 100,000 population",16.56
Countries,BGD,Bangladesh,2017,HEPB,Hepatitis B,"Per 100,000 population",41.11
Countries,BGD,Bangladesh,2017,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",118.31
Countries,BGD,Bangladesh,2017,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",159.09
Countries,BGD,Bangladesh,2017,INFLUENZA,Seasonal Influenza,"Per 100,000 population",230.36
Countries,BGD,Bangladesh,2018,MEASLES,Measles,"Per 100,000 population",53.86
Countries,BGD,Bangladesh,2018,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",32.94
Countries,BGD,Bangladesh,2018,DIPHTHERIA,Diphtheria,"Per 100,000 population",23.79
Countries,BGD,Bangladesh,2018,TETANUS,Neonatal Tetanus,"Per 1,000 live births",8.88
Countries,BGD,Bangladesh,2018,POLIO,Poliomyelitis,"Per 100,000 population",9.56
Countries,BGD,Bangladesh,2018,HEPB,Hepatitis B,"Per 100,000 population",39.69
Countries,BGD,Bangladesh,2018,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",99.76
Countries,BGD,Bangladesh,2018,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",159.81
Countries,BGD,Bangladesh,2018,INFLUENZA,Seasonal Influenza,"Per 100,000 population",218.73
Countries,BGD,Bangladesh,2019,MEASLES,Measles,"Per 100,000 population",54.44
Countries,BGD,Bangladesh,2019,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",45.25
Countries,BGD,Bangladesh,2019,DIPHTHERIA,Diphtheria,"Per 100,000 population",8.18
Countries,BGD,Bangladesh,2019,TETANUS,Neonatal Tetanus,"Per 1,000 live births",9.68
Countries,BGD,Bangladesh,2019,POLIO,Poliomyelitis,"Per 100,000 population",20.63
Countries,BGD,Bangladesh,2019,HEPB,Hepatitis B,"Per 100,000 population",52.14
Countries,BGD,Bangladesh,2019,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",97.64
Countries,BGD,Bangladesh,2019,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",150.93
Countries,BGD,Bangladesh,2019,INFLUENZA,Seasonal Influenza,"Per 100,000 population",200.65
Countries,BGD,Bangladesh,2020,MEASLES,Measles,"Per 100,000 population",71.63
Countries,BGD,Bangladesh,2020,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",46.86
Countries,BGD,Bangladesh,2020,DIPHTHERIA,Diphtheria,"Per 100,000 population",3.8
Countries,BGD,Bangladesh,2020,TETANUS,Neonatal Tetanus,"Per 1,000 live births",6.01
Countries,BGD,Bangladesh,2020,POLIO,Poliomyelitis,"Per 100,000 population",8.08
Countries,BGD,Bangladesh,2020,HEPB,Hepatitis B,"Per 100,000 population",45.62
Countries,BGD,Bangladesh,2020,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",113.82
Countries,BGD,Bangladesh,2020,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",212.83
Countries,BGD,Bangladesh,2020,INFLUENZA,Seasonal Influenza,"Per 100,000 population",271.71
Countries,BGD,Bangladesh,2021,MEASLES,Measles,"Per 100,000 population",65.83
Countries,BGD,Bangladesh,2021,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",55.2
Countries,BGD,Bangladesh,2021,DIPHTHERIA,Diphtheria,"Per 100,000 population",1.52
Countries,BGD,Bangladesh,2021,TETANUS,Neonatal Tetanus,"Per 1,000 live births",7.21
Countries,BGD,Bangladesh,2021,POLIO,Poliomyelitis,"Per 100,000 population",14.57
Countries,BGD,Bangladesh,2021,HEPB,Hepatitis B,"Per 100,000 population",45.89
Countries,BGD,Bangladesh,2021,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",115.73
Countries,BGD,Bangladesh,2021,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",194.64
Countries,BGD,Bangladesh,2021,INFLUENZA,Seasonal Influenza,"Per 100,000 population",257.14
Countries,BGD,Bangladesh,2022,MEASLES,Measles,"Per 100,000 population",48.11
Countries,BGD,Bangladesh,2022,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",28.15
Countries,BGD,Bangladesh,2022,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.51
Countries,BGD,Bangladesh,2022,TETANUS,Neonatal Tetanus,"Per 1,000 live births",3.89
Countries,BGD,Bangladesh,2022,POLIO,Poliomyelitis,"Per 100,000 population",0.1
Countries,BGD,Bangladesh,2022,HEPB,Hepatitis B,"Per 100,000 population",33.2
Countries,BGD,Bangladesh,2022,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",87.85
Countries,BGD,Bangladesh,2022,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",123.26
Countries,BGD,Bangladesh,2022,INFLUENZA,Seasonal Influenza,"Per 100,000 population",163.58
Countries,BGD,Bangladesh,2023,MEASLES,Measles,"Per 100,000 population",55.22
Countries,BGD,Bangladesh,2023,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",39.32
Countries,BGD,Bangladesh,2023,DIPHTHERIA,Diphtheria,"Per 100,000 population",6.44
Countries,BGD,Bangladesh,2023,TETANUS,Neonatal Tetanus,"Per 1,000 live births",2.79
Countries,BGD,Bangladesh,2023,POLIO,Poliomyelitis,"Per 100,000 population",1.36
Countries,BGD,Bangladesh,2023,HEPB,Hepatitis B,"Per 100,000 population",39.47
Countries,BGD,Bangladesh,2023,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",74.68
Countries,BGD,Bangladesh,2023,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",125.68
Countries,BGD,Bangladesh,2023,INFLUENZA,Seasonal Influenza,"Per 100,000 population",187.23
Countries,BGD,Bangladesh,2024,MEASLES,Measles,"Per 100,000 population",46.44
Countries,BGD,Bangladesh,2024,PERTUSSIS,Pertussis (Whooping Cough),"Per 100,000 population",37.13
Countries,BGD,Bangladesh,2024,DIPHTHERIA,Diphtheria,"Per 100,000 population",0.31
Countries,BGD,Bangladesh,2024,TETANUS,Neonatal Tetanus,"Per 1,000 live births",6.18
Countries,BGD,Bangladesh,2024,POLIO,Poliomyelitis,"Per 100,000 population",6.04
Countries,BGD,Bangladesh,2024,HEPB,Hepatitis B,"Per 100,000 population",30.51
Countries,BGD,Bangladesh,2024,TUBERCULOSIS,Tuberculosis,"Per 100,000 population",83.34
Countries,BGD,Bangladesh,2024,ROTA_DIARRHEA,Rotavirus Diarrhea,"Per 100,000 population",126.5
Countries,BGD,Bangladesh,2024,INFLUENZA,Seasonal Influenza,"Per 100,000 population",159.11
